"","ENTREZID","SYMBOL","NR_PROB","ESR_PROB","EAR_PROB","LR_PROB","DNR.3H.P.PRIOR","DOX.3H.P.PRIOR","EPI.3H.P.PRIOR","MTX.3H.P.PRIOR","TRZ.3H.P.PRIOR","DNR.24H.P.PRIOR","DOX.24H.P.PRIOR","EPI.24H.P.PRIOR","MTX.24H.P.PRIOR","TRZ.24H.P.PRIOR","MOTIF"
"1477",64746,"ACBD3",0.000379694837109966,0.179520942663937,0.000167867105535956,0.819931495393417,0.18195443101544,0.171748978336411,0.180289585757282,0.173251459141502,0.00527350908891656,0.999596361320158,0.999458063475578,0.994500079228381,0.393223331336234,0.00500654373993862,"LR"
"1478",286826,"LIN9",9.87371003338882e-07,0.000538973087029938,2.95848803390616e-09,0.999460036583479,0.000669666651842276,0.000607105694754139,0.000628740362669519,0.000594429888510608,0.00169391818322559,0.999999109067574,0.99999361089186,0.999984838868018,0.0923864565363861,0.00187471016109099,"LR"
"1479",142,"PARP1",3.19345663871978e-09,0.000256229790504539,6.13495285436547e-11,0.999743766954689,0.000352364486747357,0.000358301750712715,0.000323491049138139,0.00032072815279471,0.00162387879142563,0.999999870104873,0.999999949081519,0.999992429007243,0.653782245112875,0.00194254000931445,"LR"
"1480",375057,"STUM",9.42710575708871e-07,0.000326948849590791,1.18418967769019e-09,0.999672107255644,0.00045816811357895,0.000421768474186084,0.000394837257489085,0.00039023533521305,0.00164107989324127,0.999998372852886,0.9999918847108,0.999978564143143,0.864698438580644,0.00211224354961382,"LR"
"1481",3707,"ITPKB",0.00515080947434109,0.000309982616302805,1.33625330142519e-06,0.994537871656055,0.000394806973992617,0.000421771589523214,0.000377290229532307,0.000377279244340993,0.00159595780062372,0.994926025908651,0.994557148447988,0.994784979770125,0.0946613311348452,0.00189521419616283,"LR"
"1482",5664,"PSEN2",0.0350386923630451,0.000421550958184151,1.13685408222161e-05,0.964528388137949,0.000534918926858105,0.000504713604912099,0.000517495987125341,0.000497157207586726,0.00158227092471345,0.965255849206178,0.96501885889383,0.961724175308919,0.0543167631547944,0.00181463259427097,"LR"
"1483",56997,"COQ8A",1.54399849160541e-06,0.00554981891744694,2.49332799773103e-08,0.994448612150782,0.00577253532695746,0.00526931981287036,0.00569569221253751,0.00570089822707418,0.0016995391214651,0.999997987886904,0.999993199821486,0.999988183884305,0.0982533464422174,0.00197886105493685,"LR"
"1484",339500,"ZNF678",1.04185005213969e-08,0.000809373710911951,2.19948298008157e-10,0.999190615650639,0.000892761298001765,0.000863212777612652,0.000963329718920201,0.00087983844770194,0.00168322219942221,0.999999170404855,0.999999920721336,0.999998137563195,0.0807966520215458,0.00184876968546573,"LR"
"1485",375,"ARF1",0.129279984309929,0.000574922427422075,6.11643831276482e-05,0.870083928879521,0.000715781498418391,0.000688487315391469,0.000741958407603511,0.000733176583561268,0.00156154765430756,0.871141164733338,0.870394898527203,0.870223142328722,0.224381144607661,0.00180444498476667,"LR"
"1486",84033,"OBSCN",7.13603414378416e-08,0.000304392256177116,2.48467367571752e-10,0.999695536135014,0.000407412531132039,0.000392810013994356,0.000368605383412394,0.000368046565988135,0.00159423324687534,0.999999742796381,0.999999293402444,0.999992069854319,0.0885192087098526,0.00200600565661139,"LR"
"1487",92815,"H2AW",4.51376303895261e-11,0.00733478922633414,5.79478189877381e-10,0.99266521014905,0.0078244742662286,0.00693262482677501,0.00743901184675912,0.00738735897462896,0.00178880808047569,0.999999998966211,0.999999998974933,0.999999887069567,0.348652540768666,0.00199033335598743,"LR"
"1488",55746,"NUP133",7.54735696828007e-05,0.000677468769389213,4.65417577729162e-08,0.99924701111917,0.000864982994420672,0.000763743612746483,0.0007448387659583,0.000721924867734794,0.00160639374550869,0.999914024364207,0.999912444863334,0.999911570582214,0.145788929280914,0.00184665732786532,"LR"
"1489",23456,"ABCB10",0.0223033396633982,0.000649033916718382,1.51994977252126e-05,0.977032426922158,0.000752323654003532,0.000970737303910562,0.000725080481455623,0.000715502007623779,0.00163530021660841,0.977709641492456,0.977511757211102,0.977201490431845,0.843277377759426,0.00193605691891373,"LR"
"1490",9816,"URB2",0.0052266198316195,0.0121156458784236,4.53724195271386e-05,0.98261236187043,0.0123791284216691,0.0114246873037476,0.012424195899549,0.0122515987637442,0.0019463047870923,0.994750994560763,0.994714317711598,0.99437536592995,0.0672031756904085,0.00204177681436168,"LR"
"1491",101927604,"LOC101927604",0.481714709753469,0.000648969279029718,0.000354413057838526,0.517281907909663,0.00109110610237305,0.0011232946626625,0.00105126850399453,0.0010898356173904,0.00139473071381327,0.518412620695302,0.518105502343092,0.516945564579642,0.0311376755442285,0.00154540494669461,"LR"
"1492",79573,"TTC13",0.181161253650732,0.00032687194665325,4.65485455793998e-05,0.818465325857036,0.000480512477172647,0.000460165716557348,0.000435725766951812,0.00042792690153829,0.00154757403243557,0.81912205960424,0.818701375839308,0.818354583987056,0.0386898859893921,0.00171722756706456,"LR"
"1493",375061,"FAM89A",4.7909505465741e-10,0.0405061316881828,5.33726913589193e-09,0.959493862495453,0.0403158176082988,0.0411897100998963,0.0406467953236322,0.0398296624793224,0.00293063781870787,0.999999995290465,0.999999969167326,0.999998375105292,0.104483578828512,0.00254826929985642,"LR"
"1494",440730,"TRIM67",4.57426577821217e-11,0.0209624551595251,6.23539452148124e-10,0.979037544171193,0.0207035022641751,0.0212708405478042,0.0215012150783319,0.0207456599046156,0.00308829826726946,0.999999998620228,0.999999865304479,0.999999699543232,0.871712331532385,0.00220843795817499,"LR"
"1495",8443,"GNPAT",0.0176988135365582,0.0002793529642491,3.66240014863277e-06,0.982018171099044,0.00036585501688616,0.000380643411846183,0.000346906639816798,0.000352254314656401,0.0016164394003366,0.982441852403172,0.982253723366569,0.98170215969976,0.0467798741599413,0.00181932536937879,"LR"
"1496",149371,"EXOC8",0.0485798555076374,0.0179923255960708,0.000772446275751408,0.93265537262054,0.019225790737139,0.0174968029748088,0.0193783370429857,0.0182385715422034,0.00194696152106568,0.950799333816538,0.950742492740499,0.947796636740244,0.531260842370633,0.00216004285200231,"LR"
"1497",83932,"SPRTN",2.0567755384677e-08,0.000444373557135636,2.97506931819335e-10,0.999555605577602,0.000531750594349871,0.000616733956841447,0.000508477464487348,0.000503941746028117,0.00172672109639827,0.999999956688402,0.999999650744325,0.999987625587911,0.313392911938069,0.00205483270487749,"LR"
"1498",54627,"MAP10",0.0519323794915092,0.000735931850128503,2.565962387781e-05,0.947306029034484,0.000870308506038468,0.000823458772824597,0.000821638636138254,0.000902650446174125,0.00158195788287286,0.948080051267532,0.948007723064714,0.947792779378074,0.0450978348486576,0.00187196180835521,"LR"
"1499",84284,"NTPCR",0.425196173469847,0.000372424293749919,0.000175502763264122,0.574255899473139,0.000617535645298719,0.000584303654089202,0.00065108633409909,0.000616737219629313,0.00141595715063367,0.574720222065165,0.575016046776354,0.573847396141799,0.0528790362972749,0.00156255539196297,"LR"
"1500",80003,"PCNX2",4.27966726701056e-06,0.000212252540417809,5.99308528156374e-09,0.99978346179923,0.000309177655661299,0.000306508053773406,0.00027809449201561,0.000279469324030798,0.00159171075237907,0.999996461220657,0.999986255008074,0.999814428470539,0.88285234948893,0.00187295067706736,"LR"
"1501",6894,"TARBP1",0.251910899872808,0.000425326306850609,9.29424218811337e-05,0.74757083139846,0.000596117986527376,0.000566168409203799,0.000583929187478246,0.000644390140207787,0.0014876285072563,0.748554842439,0.747985514700727,0.747055602835688,0.0600922147941317,0.0017675322392294,"LR"
"1502",9804,"TOMM20",0.00871420506139662,0.00651241588137048,3.69864288642902e-05,0.984736392628369,0.0066248161423855,0.00637983883079969,0.00652380273150656,0.00742539066255649,0.00172567368081856,0.991270234008616,0.991226414732777,0.990977644127497,0.0463985607962834,0.00208453145771956,"LR"
"1503",23029,"RBM34",0.0013839661516201,0.00689427492619864,1.02403313255309e-05,0.991711518590856,0.00718653712971274,0.00652444204741316,0.00734393301423696,0.0067513195818633,0.00172686713854589,0.998608036831119,0.998631675831533,0.996917303892726,0.472475402642183,0.00195054481385306,"LR"
"1504",6905,"TBCE",0.000760155387780177,0.000387382544471324,2.38890998534418e-07,0.99885222317675,0.000473606906787828,0.000506293399776414,0.00046070439169703,0.000449261117715104,0.00167776000643072,0.999244351262377,0.999199140041564,0.999176804652806,0.0474294664719726,0.00185219714435293,"LR"
"1505",148789,"B3GALNT2",2.79595040177261e-07,0.000395659398358888,1.78804851162422e-09,0.999604059218552,0.000519577762622842,0.000486426907778774,0.000459044711040023,0.000456498787816907,0.00161135039138109,0.999999909050814,0.999998543017754,0.999956222161836,0.0820858369469608,0.00187906476405297,"LR"
"1506",7107,"GPR137B",0.00229391573575636,0.000284834877372958,8.19130325999747e-07,0.997420430256545,0.000372440852267718,0.000372505567647745,0.00035072003254496,0.00035927627758019,0.0016929391483993,0.997827020124875,0.997594074760497,0.997438692361892,0.0557645547587942,0.00190095281254174,"LR"
"1507",56605,"ERO1B",1.30688132762185e-09,0.00241718984615835,4.66232937746808e-10,0.997582808380727,0.00268479816304449,0.00273624706083196,0.00244995927492826,0.00237239264062987,0.00165125170694319,0.999999995048735,0.99999898435764,0.999999807595629,0.174686641128971,0.00186822057137236,"LR"
"1508",88,"ACTN2",0.000110488108040069,0.000229968028146282,3.6040536688577e-08,0.999659507823277,0.000332496406751565,0.000319116189025136,0.000294585455033324,0.000296067841740454,0.00160425796046657,0.99988286888408,0.999889951023119,0.999498251449142,0.702653099492656,0.00183070902602134,"LR"
"1509",4548,"MTR",0.0475546934776837,0.000295137841493754,9.70157014422273e-06,0.952140467110678,0.000387520783674528,0.000385730096051887,0.000387282986960213,0.000365420747379991,0.00158755498052308,0.952304903477021,0.952415153071369,0.952404433713389,0.0489893323895604,0.0018002429084042,"LR"
"1510",6262,"RYR2",1.15706994747704e-05,0.000188262221519133,5.96011091165989e-09,0.999800161118895,0.000277100813786789,0.000281568803767092,0.000256332699578623,0.00025679022759762,0.00161665565402888,0.999976385565376,0.999983946241482,0.999881105296858,0.983193619174148,0.00182977915003061,"LR"
"1511",64388,"GREM2",0.275159965870885,0.000706224212803943,0.000168379686705917,0.723965430229605,0.000999918917433268,0.00091244878475548,0.000948205362990862,0.00095619114532633,0.00151178889999011,0.725025666905129,0.724469747276914,0.724488642800245,0.0397388647434113,0.00166182278767382,"LR"
"1512",9156,"EXO1",3.3728450324708e-09,0.00046300655374484,5.1799845833825e-11,0.99953699002161,0.000682130403824544,0.000541131785683001,0.000524433975923768,0.000521662058404504,0.00159695780226688,0.999997547851931,0.999999871310543,0.999993841958332,0.999990917723831,0.00186409720655883,"LR"
"1513",284702,"NA",0.14181818793241,0.000433988642013989,4.91217998135822e-05,0.857698701625763,0.000569869126021921,0.000545694471675179,0.000598902544552303,0.00053498262894359,0.00161388017329962,0.85760888529608,0.858092580874047,0.858467817102693,0.139167113485203,0.00184438904987283,"LR"
"1514",55083,"KIF26B",3.02464746099877e-06,0.000994229720165095,9.89663081144558e-09,0.999002735735743,0.00114561419406795,0.00102680453307705,0.00106232382954649,0.00119275537860328,0.00163980026805589,0.999993382713774,0.999991276140164,0.999923057921512,0.982309895387238,0.00214054882865883,"LR"
"1515",64216,"TFB2M",0.0131057293025082,0.000345570756501143,3.66136719143406e-06,0.986545038573799,0.000450012711765447,0.000431448750815052,0.000425729854812731,0.000408855012357597,0.00160362413670305,0.987070509113581,0.986746005248181,0.986598470696806,0.0495166072523158,0.00183938129235698,"LR"
"1516",51097,"SCCPDH",1.81758974648689e-06,0.00886250433778243,1.84744425004019e-07,0.991135493328046,0.00894846448153808,0.00892028945862426,0.00895398708166612,0.00900101272494212,0.00200930801386813,0.999999295097591,0.999996712702233,0.999768402558684,0.105591081039771,0.00198378257801349,"LR"
"1517",7678,"ZNF124",0.025582153332634,0.000760409919612451,1.27639029894002e-05,0.973644672844764,0.000885660265455048,0.000899212272761871,0.000840451878055101,0.000849347341349652,0.00161332357001453,0.974449566695456,0.974328333210203,0.974229374061111,0.0585529080419328,0.00182795895691707,"LR"
"1518",84838,"ZNF496",2.3823580017375e-08,0.0329445628324204,4.64033905045602e-08,0.967055366940609,0.0336299785438878,0.032335735778388,0.0329614387291563,0.0323423400674503,0.00225638952382062,0.999999995723558,0.999999809142515,0.999964364959094,0.0473150916850342,0.00250046800895468,"LR"
"1519",79894,"ZNF672",0.48668208116751,0.000208196878097436,0.000128936612436692,0.512980785341956,0.000423625286818892,0.000395448520538421,0.000401966187674407,0.000386475394720697,0.0013836065853593,0.514501340220645,0.513120191575887,0.512185033090449,0.0386747675648153,0.00154818546595942,"LR"
"1520",101927824,"PFKP-DT",1.51226499799917e-06,0.00095128276715098,4.82295104086542e-09,0.9990472001449,0.00110702356020093,0.000990598776447176,0.00101353581088731,0.00108388266139934,0.00162172968530923,0.999998212575174,0.99999512983041,0.999979789852415,0.151438510283826,0.00217065243294567,"LR"
"1521",10531,"PITRM1",2.9249817963624e-08,0.0011271135358786,1.00447945022145e-09,0.998872856209824,0.00128643237795238,0.00118533293884576,0.00123447648247649,0.00119773297504455,0.0016322308978301,0.999999989760205,0.999999268399945,0.999983602971023,0.511214034963476,0.00196299637542306,"LR"
"1522",100507034,"PITRM1-AS1",0.000141727078237859,0.0683112867351281,4.32431825152965e-05,0.931503743004119,0.0700467826192063,0.0637147229103626,0.0683454993593093,0.0676864732090176,0.00312000074689639,0.999895776890156,0.999788565008777,0.998883715188789,0.127779918793699,0.00303773037314758,"LR"
"1523",79754,"ASB13",3.7014321299656e-09,0.0190067408327848,4.63298508425762e-09,0.980993250832798,0.0197585338255777,0.0182190710005283,0.0190720594982379,0.0188331121059036,0.00197827951351257,0.99999999876516,0.999999645229177,0.999996506976362,0.280260497270425,0.00216747533702343,"LR"
"1524",3601,"IL15RA",0.000269993970004142,0.00176156377698658,6.96670329565819e-07,0.99796774558268,0.00204170208017846,0.00182020770717985,0.00181481654400374,0.00182623618864438,0.00162300712908451,0.999746759358752,0.999679630518199,0.999619754120764,0.214339476506855,0.00187049372237131,"LR"
"1525",439949,"PRKCQ-AS1",1.01135470280412e-07,0.00231583082955081,2.35110231258185e-09,0.997684065683876,0.00278792232730375,0.00231719536267218,0.00237507426016142,0.00229871135489442,0.00164438112261055,0.999999490625199,0.999999621539188,0.999987074689416,0.048930681032978,0.00260824030026271,"LR"
"1526",80760,"ITIH5",1.3683538561412e-11,0.000371350965857983,6.48123091906147e-12,0.999628649013977,0.000541286788507142,0.000460517642972964,0.000434353058485871,0.000433096751753775,0.00159435691629763,0.999999997382495,0.999999790998812,0.999999838093961,0.986298651546194,0.00190294138444438,"LR"
"1527",509,"ATP5F1C",0.0198237603297838,0.000345897939080014,5.06858991312039e-06,0.979825273141223,0.000438212021671739,0.000453652672612946,0.00042611597013528,0.000410894557991028,0.00159173495260692,0.980337576497896,0.980060122339504,0.979830703050276,0.0503747684044508,0.00182403209282698,"LR"
"1528",83860,"TAF3",3.02958031778827e-09,0.00242530961980091,4.59470740512227e-10,0.997574686891148,0.00249619860897202,0.00276295934483377,0.00259230111528418,0.00239194583542522,0.00170747987841306,0.999999956201108,0.999999810242238,0.999996584047645,0.44899494572246,0.00187109557077947,"LR"
"1529",10659,"CELF2",0.00327326987251369,0.00102973183097531,3.28555789188404e-06,0.995693712738619,0.00112588839677864,0.00106785539190571,0.00113413212749564,0.00123200094949294,0.00166384959499487,0.996654567160999,0.996715297580411,0.996523452555104,0.762319384473837,0.00184598550353432,"LR"
"1530",26019,"UPF2",0.0716879524649332,0.0454485465491037,0.00232749932933912,0.880536001656624,0.0475582770764166,0.0480714440973681,0.0481568349141618,0.0466551074308545,0.00268974157327476,0.926266381776351,0.925680103119608,0.925682880528195,0.258403154457696,0.002642237282744,"LR"
"1531",55526,"DHTKD1",0.409964155877034,0.00161362014267439,0.00069108401509658,0.587731139965195,0.00246808935647364,0.00217811519044792,0.00238340767737716,0.00242398735826251,0.00146901251543401,0.589874055827416,0.589627422146904,0.587639011839394,0.0286467802267732,0.00164082264421394,"LR"
"1532",83643,"CCDC3",1.19753294080071e-05,0.000257390322321451,5.66930137567602e-09,0.999730628678969,0.000341187524450967,0.000353219508263495,0.000321780750697963,0.000322638029309872,0.00159232763677364,0.999987717088215,0.999984726164898,0.999928294179309,0.0472016397947114,0.00183228588870466,"LR"
"1533",10133,"OPTN",0.0326009088341522,0.000230641582384594,5.41524703783087e-06,0.967163034336425,0.000319149918796469,0.000324013024903995,0.000299883368099463,0.000300492285351701,0.00158101106736452,0.967516348758054,0.967259818053216,0.96717585112237,0.0792037827620592,0.00181162033156555,"LR"
"1534",55388,"MCM10",1.61877704250276e-11,0.000196653950946507,3.4828470343507e-12,0.999803346029383,0.000282789207899337,0.000293121653252051,0.000267388380397197,0.000265871410717908,0.00159786920362091,0.999999924724259,0.999999995414051,0.999998867049942,0.999997803708549,0.00192273916203074,"LR"
"1535",5264,"PHYH",1.10655989770982e-10,0.110492541375822,1.01960784622826e-08,0.889507448317443,0.111071234402405,0.102487362689206,0.110441019527005,0.110935229563171,0.00384707905863749,0.999999975545696,0.999999977568875,0.999999447948142,0.283268900057454,0.00391024950469854,"LR"
"1536",22929,"SEPHS1",0.0016438328562011,0.000423538167337165,1.02373590110478e-06,0.997931605240561,0.000532539120552642,0.000507894739096562,0.00048811194585142,0.000529474565686084,0.00161458705856996,0.998428964984005,0.998325709421424,0.99709338350019,0.589046634643861,0.00185721925992893,"LR"
"1537",222389,"BEND7",3.81068143633654e-05,0.0301293738570198,2.23644189706842e-06,0.96983028288672,0.0308781645910072,0.0287953702724407,0.0302827961830857,0.029689088543128,0.00234806683611343,0.999964397228508,0.999924319913235,0.999916394276146,0.0566269590188635,0.00237419991470575,"LR"
"1538",8559,"PRPF18",4.02639775254264e-05,0.00117189146808076,8.64613667885938e-08,0.998787758093027,0.00140671376578621,0.00119214276879646,0.00129888834103179,0.00119809015183676,0.00163454374424466,0.999958254331397,0.999959578290823,0.999581509614864,0.519335105521894,0.00199884122483199,"LR"
"1539",83641,"FAM107B",1.69857261369508e-08,0.000546645517316631,1.54700072057418e-10,0.999453337342257,0.000636228948551616,0.000654840417219719,0.000613039181008019,0.000644124504882986,0.0016080087834983,0.99999939834387,0.999999358356763,0.999999293723832,0.0499464509215315,0.00186456308518436,"LR"
"1540",441549,"CDNF",3.65775322204605e-10,0.00372155545745137,3.6356394509092e-10,0.99627844381321,0.00508505891066438,0.00356708478400857,0.00373857888048647,0.00363785823347952,0.00166479583112563,0.999999934799481,0.999999977625392,0.999998894131929,0.519182547227277,0.0024455174332095,"LR"
"1541",79723,"SUV39H2",6.46672085183957e-05,0.00019766305636062,5.42957619677484e-08,0.999737615439359,0.000285584566827501,0.000290566586426503,0.000264163977076828,0.000271328204534793,0.00159247338449248,0.999931916716476,0.999930257726458,0.997877646934929,0.999465594756237,0.00309517200107056,"LR"
"1542",9397,"NMT2",0.00114031885380741,0.000501143014653027,5.81982917451024e-07,0.998357956148622,0.000639220589419141,0.00057229149017884,0.000574337636633231,0.000571227506240883,0.0016358098677942,0.998886895989864,0.998806077333351,0.998693700287857,0.209311251452846,0.00183576835368241,"LR"
"1543",80013,"MINDY3",8.09932269374106e-12,0.000591626856318075,1.08474712126086e-11,0.999408373124735,0.000726962390523264,0.000720499151913752,0.000653888626303173,0.000681194012529743,0.00168648431039163,0.999999995116123,0.999999991809851,0.999999782338897,0.952571873744693,0.00183841835979849,"LR"
"1544",9317,"PTER",5.76531456756916e-07,0.000338534865191502,8.65581910558285e-10,0.99966088773777,0.000428447217916694,0.000420054973780235,0.000423794434823829,0.000411373731936583,0.00162066166783104,0.999999038375031,0.999997273747578,0.999983041364801,0.415022526724088,0.00183440180949216,"LR"
"1545",389941,"C1QL3",5.4043947142555e-12,0.00144560449990462,2.25072758834178e-11,0.998554395472184,0.00155429381102631,0.0014486444016674,0.00150674868951419,0.00183402614027211,0.00173430586003152,0.99999999903699,0.999999993860035,0.999999761415773,0.975767860583352,0.00200272717767706,"LR"
"1546",6251,"RSU1",0.00102017940825641,0.000313155275514462,3.28677757264681e-07,0.998666336638472,0.000410354546354955,0.000396458915714576,0.000385278952331698,0.000384597475355372,0.00159319539868663,0.998996354741775,0.998977029316362,0.998250038431645,0.287610867567317,0.00184174621936621,"LR"
"1547",100507347,"VIM-AS1",7.42244208081312e-05,0.0416031483867633,2.9848710170237e-06,0.958319642321412,0.042273935536114,0.0387502471105457,0.0415021705785742,0.0420537710007949,0.00243944942081061,0.999890380156073,0.999921770307512,0.999887092561756,0.124290191817805,0.0026114024981422,"LR"
"1548",7431,"VIM",3.68000703167019e-06,0.000392422202896473,5.44685129803766e-09,0.999603892343221,0.000486740578025917,0.000482164356107344,0.000467804821068338,0.000468418750037357,0.00159589342018713,0.999996293531322,0.999995121905008,0.99988717174099,0.209387446298583,0.00183903829926646,"LR"
"1549",9200,"HACD1",0.000476797731766743,0.000315011078128475,4.66314811277459e-07,0.999207724875293,0.000414633772308053,0.000421721305409855,0.000378791402650909,0.000377040662271726,0.0016030805429394,0.999619909511707,0.999458971701756,0.999084816241403,0.203835648278991,0.00193554295574765,"LR"
"1550",783,"CACNB2",0.000135066882349141,0.00110777456296661,1.51500658876072e-07,0.998757007054025,0.0012719323767819,0.00113301019064805,0.0012013367092496,0.00120820874338613,0.00162685152098939,0.999862311086569,0.999836312986907,0.999836304679429,0.312048780486683,0.00188017843668021,"LR"
"1551",221078,"NSUN6",0.0549018629452594,0.0112299233138651,0.000441654502078109,0.933426559238797,0.0117581115530751,0.0110777437239473,0.0121804279686945,0.0116273740882073,0.001986745769611,0.944714685685315,0.944451232229124,0.944568706275224,0.215602787811664,0.00227725301408705,"LR"
"1552",84898,"PLXDC2",0.423506389620107,0.000144047049589079,6.78089433100775e-05,0.576281754386994,0.000281398074724799,0.000285744612553835,0.000270044445136655,0.000264467243276368,0.00142116288013421,0.576811309052292,0.576413297642065,0.57602116197172,0.0338841653685484,0.00155457521944372,"LR"
"1553",10529,"NEBL",6.80965543262957e-06,0.000407923984773439,9.44894805196606e-09,0.999585256910846,0.00048891306693954,0.000486710483937916,0.000505084096766283,0.000486247763339774,0.00166407941624902,0.999993755351606,0.999990535844613,0.999873828785495,0.278077701422901,0.0018551420891828,"LR"
"1554",387640,"SKIDA1",0.199072670043467,0.141121514994215,0.0288623612754814,0.630943453686837,0.169862368028888,0.161220059089443,0.168760260531559,0.172725967219292,0.0052465903931418,0.776594346022342,0.771368134930031,0.769891351316913,0.104593533232702,0.00478711449870326,"LR"
"1555",64215,"DNAJC1",0.0159935093965726,0.000541802425811174,8.14294509754433e-06,0.983456545232519,0.000710058388734375,0.000618784847025589,0.00062222862855402,0.000605378390588487,0.00159985956461806,0.984338045065692,0.983970031370064,0.98199847553977,0.198385503155102,0.0019075102833578,"LR"
"1556",5305,"PIP4K2A",1.47829766781541e-06,0.0057919105913707,9.26088259916163e-08,0.994206518502135,0.00599865162543546,0.00581637521466964,0.00591184534467928,0.0058639693731206,0.00174969777820913,0.999998580019935,0.999997965424755,0.999344133573174,0.822315783207025,0.0019599642424983,"LR"
"1557",256815,"C10orf67",9.33273959626236e-07,0.000320627405221529,6.72679582660158e-10,0.999678438648139,0.00043892885208192,0.000411707042840459,0.000383702973793604,0.000389250466258829,0.0016225870378,0.999994239679556,0.999997907018898,0.999992368571831,0.540164592733394,0.0019986241881986,"LR"
"1558",56243,"KIAA1217",3.24201013241285e-05,0.015232702157616,6.42312678561959e-06,0.984728454614274,0.0160233691182605,0.01459233929706,0.0154045303371831,0.0148331657247172,0.00210101911362912,0.999999163530239,0.999955815300653,0.998391823631099,0.118067483438891,0.00239502720421292,"LR"
"1559",57584,"ARHGAP21",0.000772258228128124,0.00314379567289323,2.4956333782882e-06,0.9960814504656,0.00337528679307252,0.00311020667164722,0.00332084770571087,0.00312477712503446,0.00168267493622739,0.999251292075194,0.999170957368019,0.999098771504146,0.0514025488375538,0.00188375271102412,"LR"
"1560",56952,"PRTFDC1",0.305750002312103,0.00018201371042141,5.1694376019054e-05,0.694016289601456,0.000307194486057411,0.000306832154575914,0.000299159510089239,0.000289424103703026,0.00145686795380651,0.694351731402564,0.694355149670396,0.693579903349367,0.041469703881265,0.00163186855210433,"LR"
"1561",79896,"THNSL1",0.000325292008649,0.000486453500573845,1.57572928125999e-07,0.999188096917849,0.00063643417236839,0.00057227405536071,0.000547383695181177,0.000545937381504452,0.0016177729909433,0.999607642239987,0.999686147561201,0.999604034979167,0.0583303204716435,0.00183504234912993,"LR"
"1562",23590,"PDSS1",1.33137780974175e-05,0.000294446570652,9.64155304431647e-09,0.999692230009698,0.000377860854441022,0.000402553014029411,0.000359013815647372,0.000361190309936719,0.00159287488682154,0.999987693208329,0.999982575339248,0.999889726039151,0.0881233613181628,0.0018316484895447,"LR"
"1563",22852,"ANKRD26",0.366405389011709,0.000391809091842866,0.000143527526739524,0.633059274369708,0.000611517073034488,0.000586518003771302,0.000644100064328951,0.000586489717830317,0.00144417856106097,0.633384181739097,0.633304975726826,0.633746172649925,0.0378755942096207,0.00163989459710377,"LR"
"1564",22931,"RAB18",0.0164246775610626,0.00158123747019824,5.35585313544513e-05,0.981940526437385,0.00185756992231361,0.00161262921781388,0.0017826816417499,0.00169507851252221,0.00161896542302314,0.983437434926214,0.983563539833828,0.978760873050704,0.975562733511133,0.00195583491813697,"LR"
"1565",57608,"JCAD",3.61060177021419e-09,0.0330582185640472,2.01198654799637e-08,0.966941757705486,0.0338638811419692,0.0311452149885855,0.033424756771721,0.0325597000709763,0.00305873641032544,0.999999995448858,0.999999929097028,0.999938099069701,0.881562697313512,0.00254517146898254,"LR"
"1566",220930,"ZEB1-AS1",1.63797096069197e-08,0.0109406481794011,5.29758776335474e-09,0.989059330143302,0.0118307651208098,0.0102868793103512,0.011027533718414,0.0109300675033979,0.00184444764895041,0.999999895688907,0.999998842656805,0.999969457734859,0.961121187243599,0.00207254493268588,"LR"
"1567",8829,"NRP1",0.000125114420244187,0.000281146565938379,4.87181366078128e-08,0.999593690295681,0.000377064067560283,0.000372970751163443,0.000344955231582763,0.00036868626347961,0.00159495412942219,0.999873799107757,0.999863808849197,0.999659760127419,0.752533203862053,0.00183446844518547,"LR"
"1568",56288,"PARD3",0.0182048730155718,0.0011458840208687,1.47691001859239e-05,0.980634473863374,0.00134234934850276,0.00120256460307097,0.00125972134395854,0.00120915583442322,0.0016028957102878,0.981820752024579,0.981863135953961,0.980466520106937,0.0483504132438482,0.00183515469486114,"LR"
"1569",1390,"CREM",0.00150557724420084,0.000257648745368308,3.18228432261597e-07,0.998236455781999,0.000347693685491668,0.000344906333964243,0.000323636097888801,0.000326482741402411,0.00159140034609027,0.998474177024101,0.998505260535607,0.99821149008582,0.206658953181642,0.00182927769483495,"LR"
"1570",219771,"CCNY",0.22555841729365,0.000893213285847837,0.000176049621140144,0.773372319799362,0.00121176349480052,0.00116477602097466,0.00115460717390991,0.00110093106043835,0.00150902345417221,0.774643689448893,0.774073091123821,0.773883595090571,0.226493056483072,0.00185567711568103,"LR"
"1571",7587,"ZNF37A",2.33488233198249e-08,0.000315671760023868,1.49998666841219e-10,0.999684304741154,0.000414463841113759,0.000399547972742646,0.000379046911273217,0.000389361429787298,0.0016564739063526,0.999999885352529,0.999999361084897,0.999996038904997,0.0679711903747525,0.00183157375166318,"LR"
"1572",158160,"HSD17B7P2",0.0317748804139262,0.00126304552367695,2.76437858981472e-05,0.966934430276499,0.00143542974424112,0.00129778827976237,0.0013931504122637,0.00139723746497997,0.00159971746984729,0.968235350244287,0.968009898009245,0.968150304762324,0.0749023851318043,0.00199627713361517,"LR"
