"","x"
"15220","XM_024448034.2"
"15221","XM_024448035.2"
"15222","XM_047425265.1"
"15223","XM_047425266.1"
"15224","XM_047425267.1"
"15225","XM_047425268.1"
"15226","XM_047425269.1"
"15227","XM_047425270.1"
"15228","XM_047425271.1"
"15229","XM_047425272.1"
"15230","XM_047425274.1"
"15231","XM_047425275.1"
"15232","XM_047425277.1"
"15233","XM_047425278.1"
"15234","XM_047425279.1"
"15235","XM_047425280.1"
"15236","XM_047425281.1"
"15237","XM_047425282.1"
"15238","NM_004210.5"
"15239","NM_001394017.1"
"15240","NM_001394023.1"
"15241","NM_001365079.1"
"15242","NM_001394016.1"
"15243","NM_001394018.1"
"15244","NM_001394019.1"
"15245","NM_001394021.1"
"15246","NM_001394020.1"
"15247","NM_001394022.1"
"15248","NM_001394015.1"
"15249","NM_014631.3"
"15250","NM_024928.5"
"15251","NM_001304743.2"
"15252","NM_014720.4"
"15253","XM_011540401.4"
"15254","XM_047426039.1"
"15255","NM_000494.4"
"15256","NM_001384830.1"
"15257","NM_145247.5"
"15258","NM_001002759.2"
"15259","NM_001384829.1"
"15260","XM_047424579.1"
"15261","XM_005269521.4"
"15262","NM_001191003.2"
"15263","NM_001191002.2"
"15264","NM_004832.3"
"15265","NM_001191013.2"
"15266","NM_183239.2"
"15267","XM_017015671.2"
"15268","XM_011539272.4"
"15269","XM_047424577.1"
"15270","XM_047424578.1"
"15271","NM_001191014.2"
"15272","NM_001191015.2"
"15273","XM_005270257.3"
"15274","NM_001272012.2"
"15275","NM_033397.4"
"15276","NM_001272013.2"
"15277","NM_001400226.1"
"15278","NM_001400227.1"
"15279","NM_001008723.2"
"15280","NM_014978.3"
"15281","XM_011539542.2"
"15282","XM_017015618.1"
"15283","XM_017015616.2"
"15284","NM_001013031.3"
"15285","NM_001206570.2"
"15286","NM_001206572.2"
"15287","NM_001387556.1"
"15288","NM_052918.5"
"15289","XM_017015615.3"
"15290","XM_047424545.1"
"15291","XM_047424546.1"
"15292","XM_047424547.1"
"15293","XM_017015617.1"
"15294","XM_011539199.4"
"15295","NM_001206569.2"
"15296","NM_001206571.2"
"15297","XM_011539201.4"
"15298","XM_047424548.1"
"15299","XM_047425714.1"
"15300","NM_001324136.1"
"15301","NM_001167604.2"
"15302","NM_001324128.2"
"15303","NM_001324131.2"
"15304","NM_001324132.2"
"15305","NM_001324133.2"
"15306","NM_001324134.2"
"15307","NM_001324135.2"
"15308","NM_020383.4"
"15309","XM_011540134.3"
"15310","XM_017016613.3"
"15311","XM_047425713.1"
"15312","NM_001320591.2"
"15313","XM_024447799.2"
"15314","XM_047424587.1"
"15315","XM_047424588.1"
"15316","XM_047424590.1"
"15317","XM_047424595.1"
"15318","NM_001320592.2"
"15319","NM_001320593.2"
"15320","NM_019903.5"
"15321","XM_024447797.2"
"15322","XM_024447803.2"
"15323","XM_024447806.2"
"15324","NM_001121.4"
"15325","NM_001320594.2"
"15326","NM_016824.5"
"15327","XM_024447795.1"
"15328","XM_024447796.2"
"15329","XM_024447801.1"
"15330","XM_024447804.1"
"15331","XM_024447805.2"
"15332","XM_024447807.1"
"15333","XM_024447800.2"
"15334","XM_047424589.1"
"15335","XM_047424593.1"
"15336","XM_024447794.2"
"15337","XM_024447798.1"
"15338","XM_047424591.1"
"15339","XM_047424592.1"
"15340","XM_047424594.1"
"15341","XM_024447802.2"
"15342","XM_047424597.1"
"15343","NM_130439.3"
"15344","NM_001008541.1"
"15345","NM_005962.5"
"15346","NM_005871.4"
"15347","XM_047424438.1"
"15348","NM_004419.4"
"15349","NM_005445.4"
"15350","XM_017016103.3"
"15351","NM_001134363.3"
"15352","XM_017016104.3"
"15353","XM_047425116.1"
"15354","NM_001199492.2"
"15355","NM_014456.5"
"15356","NM_145341.4"
"15357","XM_047426004.1"
"15358","NM_001195304.2"
"15359","NM_001195305.3"
"15360","NM_001195307.2"
"15361","NM_001243783.3"
"15362","XM_047426005.1"
"15363","NM_001195306.2"
"15364","NM_001324336.2"
"15365","NM_001269039.3"
"15366","NM_001324337.2"
"15367","NM_007373.4"
"15368","NR_136749.2"
"15369","XM_047425796.1"
"15370","NM_001244949.2"
"15371","NM_020918.6"
"15372","XM_005269998.2"
"15373","XM_024448089.2"
"15374","XM_047425564.1"
"15375","XM_011540091.3"
"15376","XM_017016564.3"
"15377","XM_017016566.3"
"15378","XM_047425653.1"
"15379","XM_047425657.1"
"15380","XM_047425660.1"
"15381","XR_007061983.1"
"15382","NM_001363544.2"
"15383","XM_047425654.1"
"15384","NM_001303134.2"
"15385","NM_001351083.2"
"15386","NM_001351084.2"
"15387","NM_001351085.2"
"15388","NM_001351086.2"
"15389","NM_022494.3"
"15390","NR_147045.2"
"15391","XM_006717949.5"
"15392","XM_011540093.3"
"15393","XM_011540095.4"
"15394","XM_017016562.3"
"15395","XM_017016563.3"
"15396","XM_017016567.3"
"15397","XM_017016568.3"
"15398","XM_047425655.1"
"15399","XM_047425661.1"
"15400","NM_001351082.3"
"15401","NM_001411066.1"
"15402","XM_047425659.1"
"15403","XM_047425658.1"
"15404","NR_134523.1"
"15405","NR_134521.2"
"15406","NR_134522.2"
"15407","NM_001365710.2"
"15408","NM_001365714.1"
"15409","NM_001318203.2"
"15410","NM_001318205.2"
"15411","NM_001365712.1"
"15412","NM_145206.4"
"15413","NM_001365711.1"
"15414","NM_001365713.1"
"15415","NM_001146274.2"
"15416","NM_001146283.2"
"15417","NM_001146284.2"
"15418","NM_001146285.2"
"15419","NM_001146286.2"
"15420","NM_001198525.2"
"15421","NM_001198526.2"
"15422","NM_001198527.2"
"15423","NM_001198528.2"
"15424","NM_001198529.2"
"15425","NM_001198530.2"
"15426","NM_001198531.2"
"15427","NM_001363501.2"
"15428","NM_001367943.1"
"15429","NM_030756.5"
"15430","NM_001349871.1"
"15431","NM_001349870.2"
"15432","NM_001322945.2"
"15433","NM_006175.5"
"15434","NM_198060.4"
"15435","XM_024448029.2"
"15436","XM_047425253.1"
"15437","NM_001261463.2"
"15438","XM_005269864.3"
"15439","XM_005269865.3"
"15440","XM_005269867.3"
"15441","XM_006717870.3"
"15442","XM_011539832.3"
"15443","NM_001267056.2"
"15444","NM_001320911.2"
"15445","NM_033340.4"
"15446","NM_001267057.1"
"15447","NM_001227.5"
"15448","NM_033338.6"
"15449","NM_033339.5"
"15450","XM_017016763.2"
"15451","XM_006718017.4"
"15452","NM_001267058.2"
"15453","XM_011540260.2"
"15454","NM_014881.5"
"15455","NM_001271816.2"
"15456","XM_006718090.2"
"15457","XM_011540429.2"
"15458","XM_011539769.4"
"15459","NM_198514.4"
"15460","NM_000684.3"
"15461","NM_018017.4"
"15462","NM_001321829.1"
"15463","NR_135815.1"
"15464","XM_011539915.4"
"15465","XM_011539916.4"
"15466","NM_153249.1"
"15467","XM_017016832.2"
"15468","XM_005270233.5"
"15469","XM_005270237.6"
"15470","XM_017016795.2"
"15471","XM_017016796.2"
"15472","XM_017016797.2"
"15473","XM_017016798.3"
"15474","XM_017016804.3"
"15475","XM_017016814.2"
"15476","XM_017016818.2"
"15477","XM_047425864.1"
"15478","XM_047425865.1"
"15479","XM_047425870.1"
"15480","XM_047425873.1"
"15481","XM_047425875.1"
"15482","XM_047425853.1"
"15483","XM_047425854.1"
"15484","XM_047425855.1"
"15485","XM_047425856.1"
"15486","XM_047425857.1"
"15487","XM_047425858.1"
"15488","NM_001001936.3"
"15489","NM_001287824.2"
"15490","NM_001351064.2"
"15491","NM_001351065.2"
"15492","NM_001351066.2"
"15493","NM_001351067.2"
"15494","NM_001351068.2"
"15495","NM_001351069.2"
"15496","NM_001351070.2"
"15497","NM_001351071.2"
"15498","NM_001351072.2"
"15499","NM_001351073.2"
"15500","NM_001351074.2"
"15501","NM_001351075.2"
"15502","NM_001351076.2"
"15503","NM_001351077.2"
"15504","NM_001351078.2"
"15505","NM_001351079.2"
"15506","NM_001351080.2"
"15507","NM_032550.4"
"15508","XM_017016810.2"
"15509","XM_017016830.2"
"15510","XM_047425874.1"
"15511","XM_047425860.1"
"15512","XM_047425861.1"
"15513","XM_047425862.1"
"15514","XM_047425863.1"
"15515","XM_047425866.1"
"15516","XM_047425867.1"
"15517","XM_047425868.1"
"15518","XM_047425869.1"
"15519","XM_047425871.1"
"15520","XM_047425872.1"
"15521","XM_047425859.1"
"15522","XM_006717846.4"
"15523","XM_011539801.3"
"15524","XM_024448013.2"
"15525","NM_001352440.1"
"15526","NM_001352441.1"
"15527","XM_017016256.2"
"15528","XM_024448014.2"
"15529","XM_024448016.2"
"15530","XM_024448018.2"
"15531","XM_011539802.3"
"15532","NM_001322882.2"
"15533","XM_006717837.3"
"15534","XM_047425233.1"
"15535","XM_047425243.1"
"15536","XM_017016245.2"
"15537","XM_017016250.2"
"15538","XM_017016255.2"
"15539","XM_017016247.2"
"15540","XM_024448010.2"
"15541","XM_024448011.2"
"15542","XM_047425229.1"
"15543","XM_047425231.1"
"15544","XM_047425232.1"
"15545","XM_047425234.1"
"15546","XM_047425236.1"
"15547","XM_047425237.1"
"15548","XM_047425238.1"
"15549","XM_047425239.1"
"15550","XM_047425240.1"
"15551","XM_047425242.1"
"15552","NM_001322888.2"
"15553","NM_001322889.2"
"15554","NM_001322890.2"
"15555","NM_001322891.2"
"15556","NM_001322892.2"
"15557","NM_001322893.2"
"15558","NM_001322894.2"
"15559","NM_001322895.2"
"15560","NM_001322896.2"
"15561","NM_001322897.2"
"15562","NM_001322898.2"
"15563","NM_001322899.2"
"15564","NM_001322900.2"
"15565","NM_001352443.2"
"15566","NM_006720.4"
"15567","NM_001352442.2"
"15568","NM_002313.7"
"15569","NM_001003407.2"
"15570","NM_001322883.2"
"15571","NM_001322887.2"
"15572","NM_001322884.3"
"15573","NM_001322885.3"
"15574","NM_001322886.3"
"15575","XM_047425246.1"
"15576","XM_047425244.1"
"15577","XM_047425245.1"
"15578","NM_020940.4"
"15579","NM_001135051.2"
"15580","NM_139169.5"
"15581","NM_001276282.4"
"15582","NR_074088.3"
"15583","XM_017016036.2"
"15584","XM_047424988.1"
"15585","XM_011539589.3"
"15586","XM_017016035.3"
"15587","NM_207303.4"
"15588","XM_011539587.2"
"15589","XM_011539588.3"
"15590","XM_011539591.3"
"15591","XM_047424989.1"
"15592","XM_017016039.3"
"15593","XM_017016040.2"
"15594","NM_001348099.3"
"15595","NM_145793.7"
"15596","NM_001382559.2"
"15597","NM_001348098.4"
"15598","NM_001382558.2"
"15599","NM_001382560.2"
"15600","NM_001382561.2"
"15601","NM_001348096.3"
"15602","NM_005264.8"
"15603","NM_001145453.4"
"15604","NM_001382556.2"
"15605","NM_001382557.2"
"15606","XM_047424972.1"
"15607","XM_047424971.1"
"15608","NM_025015.3"
"15609","NM_001330164.2"
"15610","XM_011539579.3"
"15611","XM_005269673.6"
"15612","NM_001127211.3"
"15613","NM_001258298.2"
"15614","NM_018330.7"
"15615","NM_001258299.2"
"15616","NM_001258300.1"
"15617","NM_003054.6"
"15618","NM_173791.5"
"15619","XM_005269518.5"
"15620","XM_047424575.1"
"15621","XM_011539265.3"
"15622","XR_945602.3"
"15623","XM_047424576.1"
"15624","XR_007061943.1"
"15625","XM_011539266.4"
"15626","NM_001330167.2"
"15627","NM_014904.3"
"15628","NM_001134672.2"
"15629","NM_022063.3"
"15630","XM_005270024.2"
"15631","XM_047425619.1"
"15632","XM_047425618.1"
"15633","NM_153810.5"
"15634","NM_199461.4"
"15635","NM_003750.4"
"15636","XM_017016264.3"
"15637","NM_001303111.2"
"15638","NM_001303112.2"
"15639","NM_001303113.2"
"15640","NM_207009.4"
"15641","NR_130122.2"
"15642","XM_006717849.5"
"15643","XM_047425249.1"
"15644","XM_047425250.1"
"15645","XM_047425251.1"
"15646","XM_047425252.1"
"15647","XM_005269526.3"
"15648","XM_011539282.3"
"15649","XM_047424585.1"
"15650","NM_213649.2"
"15651","XM_005269525.6"
"15652","NR_110305.1"
"15653","XM_047424584.1"
"15654","NM_001302272.2"
"15655","NM_006793.5"
"15656","NR_126102.2"
"15657","NR_126103.2"
"15658","NR_126105.2"
"15659","NR_126106.2"
"15660","NM_005308.3"
"15661","NM_002925.4"
"15662","NM_001005339.2"
"15663","XM_047425699.1"
"15664","XM_047425698.1"
"15665","NM_001033925.2"
"15666","NM_001323964.2"
"15667","NM_001323965.2"
"15668","NM_001323967.2"
"15669","NM_001323968.2"
"15670","NM_001323969.2"
"15671","NM_001323970.2"
"15672","NM_003252.4"
"15673","NR_136661.2"
"15674","NR_136662.2"
"15675","NR_136663.2"
"15676","XM_024448151.2"
"15677","XM_047425701.1"
"15678","XR_001747194.3"
"15679","NM_004281.4"
"15680","XM_005270287.2"
"15681","NM_001243195.2"
"15682","XM_006717720.5"
"15683","NM_014937.4"
"15684","XM_047424834.1"
"15685","XM_047424836.1"
"15686","XM_047424837.1"
"15687","XM_011539527.4"
"15688","XM_011539528.4"
"15689","XM_047424838.1"
"15690","XM_011539529.3"
"15691","NM_001243194.2"
"15692","NM_001256378.2"
"15693","NM_024834.4"
"15694","XM_005270157.5"
"15695","XM_017016663.2"
"15696","NM_001256379.2"
"15697","XM_011540170.2"
"15698","XM_047424537.1"
"15699","XR_007061940.1"
"15700","XR_246061.3"
"15701","NM_001411070.1"
"15702","NM_007190.4"
"15703","NR_037771.2"
"15704","NR_134516.1"
"15705","XM_017015823.2"
"15706","XM_006717686.5"
"15707","NM_001030059.3"
"15708","NM_001318166.2"
"15709","NM_001318167.2"
"15710","NM_001318168.2"
"15711","NM_001318169.2"
"15712","XM_005269592.3"
"15713","XM_011539444.4"
"15714","XM_047424709.1"
"15715","XM_017015822.2"
"15716","XM_017015821.3"
"15717","XM_047424710.1"
"15718","XM_024447862.2"
"15719","XR_007061973.1"
"15720","NM_018117.12"
"15721","XM_005269963.3"
"15722","XR_428707.4"
"15723","XM_047425458.1"
"15724","XM_047425459.1"
"15725","NM_001144914.1"
"15726","NM_023029.2"
"15727","XM_006717708.4"
"15728","XM_017015924.3"
"15729","XM_024447887.2"
"15730","XM_024447888.2"
"15731","XM_024447889.2"
"15732","XM_024447890.2"
"15733","XM_024447891.2"
"15734","NM_001320654.2"
"15735","NM_001144916.2"
"15736","NM_001144915.2"
"15737","NM_000141.5"
"15738","NM_001144917.2"
"15739","NM_001144918.2"
"15740","NM_001320658.2"
"15741","NM_022970.4"
"15742","NR_073009.2"
"15743","XM_006717710.5"
"15744","XM_017015920.3"
"15745","XM_017015921.3"
"15746","XM_017015925.3"
"15747","NM_001144919.2"
"15748","NM_001144913.1"
"15749","XM_047424533.1"
"15750","XM_047424526.1"
"15751","XM_047424531.1"
"15752","XM_047424524.1"
"15753","XM_047424528.1"
"15754","XM_017015597.2"
"15755","XM_047424521.1"
"15756","XM_047424525.1"
"15757","XM_047424527.1"
"15758","NM_001001976.3"
"15759","NM_001288734.2"
"15760","NM_001288735.2"
"15761","NM_007041.4"
"15762","XM_005269458.4"
"15763","XM_017015599.3"
"15764","XM_047424522.1"
"15765","XM_047424529.1"
"15766","NM_001288736.2"
"15767","NR_110006.2"
"15768","XM_005269459.4"
"15769","XM_017015598.3"
"15770","XM_047424523.1"
"15771","XM_047424530.1"
"15772","XM_047424532.1"
"15773","XM_017015603.2"
"15774","XM_047424535.1"
"15775","XM_017015601.3"
"15776","XM_047424534.1"
"15777","XM_047424536.1"
"15778","XM_017016359.2"
"15779","XM_005269929.5"
"15780","XM_005269930.5"
"15781","XM_011539910.3"
"15782","NM_001167865.2"
"15783","NM_017615.3"
"15784","XR_428706.4"
"15785","XM_047425399.1"
"15786","NM_001411073.1"
"15787","NM_001291876.2"
"15788","NM_001291877.2"
"15789","NM_206861.3"
"15790","NM_206862.4"
"15791","XM_047424457.1"
"15792","XM_047424465.1"
"15793","XM_005269388.1"
"15794","XM_005269390.1"
"15795","XM_005269392.1"
"15796","XM_005269393.1"
"15797","XM_005269396.1"
"15798","XM_005269399.1"
"15799","XM_006717548.1"
"15800","XM_006717552.1"
"15801","XM_006717553.1"
"15802","XM_006717554.1"
"15803","XM_011539130.1"
"15804","XM_017015484.1"
"15805","XM_017015485.1"
"15806","XM_017015486.1"
"15807","XM_017015487.1"
"15808","XM_017015488.1"
"15809","XM_017015489.1"
"15810","XM_024447756.1"
"15811","XM_024447758.1"
"15812","XM_024447759.1"
"15813","XM_024447760.1"
"15814","XM_024447761.1"
"15815","XM_024447762.1"
"15816","XM_024447763.1"
"15817","XM_024447764.1"
"15818","XM_047424449.1"
"15819","XM_047424451.1"
"15820","XM_047424453.1"
"15821","XM_047424455.1"
"15822","XM_047424458.1"
"15823","XM_047424461.1"
"15824","XM_047424462.1"
"15825","XM_047424463.1"
"15826","XM_024447757.2"
"15827","XM_047424448.1"
"15828","XM_047424450.1"
"15829","XM_047424452.1"
"15830","XM_047424454.1"
"15831","XM_047424456.1"
"15832","XM_047424459.1"
"15833","XM_047424460.1"
"15834","XM_047424464.1"
"15835","NM_001291879.2"
"15836","XM_047424466.1"
"15837","NM_001291878.2"
"15838","NM_006997.4"
"15839","NM_206860.3"
"15840","XM_011539132.3"
"15841","XM_024447765.2"
"15842","NM_001001974.4"
"15843","NM_001330178.2"
"15844","NM_001377230.1"
"15845","NM_001377231.1"
"15846","NM_001377232.1"
"15847","NM_001377234.1"
"15848","NM_001377235.1"
"15849","NM_001377237.1"
"15850","NM_001377238.1"
"15851","NM_001377240.1"
"15852","NM_001377241.1"
"15853","NM_001377242.1"
"15854","NM_001377243.1"
"15855","NM_001377244.1"
"15856","NM_001377245.1"
"15857","NM_001377246.1"
"15858","NM_001377247.1"
"15859","NM_001377248.1"
"15860","NM_001377249.1"
"15861","NM_001377250.1"
"15862","NM_001377251.1"
"15863","NM_001377252.1"
"15864","NM_001377253.1"
"15865","NM_001377254.1"
"15866","NM_001377255.1"
"15867","NM_001377256.1"
"15868","NM_001377257.1"
"15869","NM_001377258.1"
"15870","NM_021622.5"
"15871","NR_165160.1"
"15872","NR_165161.1"
"15873","NR_165162.1"
"15874","NR_165164.1"
"15875","NR_165165.1"
"15876","XM_011540021.2"
"15877","XM_017016478.3"
"15878","XM_017016479.3"
"15879","XM_024448108.2"
"15880","XM_024448109.2"
"15881","XM_024448114.2"
"15882","XM_047425608.1"
"15883","XM_047425609.1"
"15884","XM_011540017.2"
"15885","XM_011540018.2"
"15886","XM_011540022.2"
"15887","XM_017016482.2"
"15888","XM_017016483.2"
"15889","XM_017016484.2"
"15890","XM_017016487.2"
"15891","XM_024448110.2"
"15892","XM_047425598.1"
"15893","XM_047425599.1"
"15894","XM_047425605.1"
"15895","XM_047425606.1"
"15896","XM_047425610.1"
"15897","XM_047425611.1"
"15898","XM_047425612.1"
"15899","XM_047425613.1"
"15900","XM_011540019.2"
"15901","XM_011540024.2"
"15902","XM_047425603.1"
"15903","NM_001195608.2"
"15904","XM_047425600.1"
"15905","XM_024448113.2"
"15906","XM_024448107.2"
"15907","XM_047425602.1"
"15908","XM_047425604.1"
"15909","XM_047425607.1"
"15910","NM_002775.5"
"15911","NM_024942.4"
"15912","NM_001363531.2"
"15913","NM_153336.3"
"15914","XM_017015641.3"
"15915","XR_001747018.2"
"15916","NM_001271840.1"
"15917","XM_006717947.5"
"15918","XM_047425645.1"
"15919","XM_047425646.1"
"15920","XM_047425647.1"
"15921","NM_001372123.1"
"15922","NM_001372124.1"
"15923","NM_001372125.1"
"15924","NM_001372126.1"
"15925","NM_001372127.1"
"15926","NM_001372128.1"
"15927","NM_001372129.1"
"15928","NM_001372130.1"
"15929","NM_001372131.1"
"15930","NM_001330174.3"
"15931","NM_001609.4"
"15932","NM_001007793.3"
"15933","NM_004725.4"
"15934","XM_017015674.2"
"15935","XM_011539286.2"
"15936","XM_011539285.3"
"15937","NM_198148.3"
"15938","XM_017015673.2"
"15939","XM_011539283.3"
"15940","XM_005269528.4"
"15941","XM_047425325.1"
"15942","NM_015892.5"
"15943","XM_017016319.2"
"15944","XM_047425328.1"
"15945","XM_047425326.1"
"15946","XM_006717891.5"
"15947","NM_001270764.2"
"15948","XM_047425324.1"
"15949","XM_047425327.1"
"15950","XM_047425329.1"
"15951","XM_047425331.1"
"15952","XM_017016320.2"
"15953","XM_017016321.2"
"15954","XM_047425330.1"
"15955","XM_005269892.5"
"15956","XM_005269893.4"
"15957","NM_014863.4"
"15958","NM_001270765.2"
"15959","XM_047425333.1"
"15960","XM_047425334.1"
"15961","XM_011539857.2"
"15962","XM_047425332.1"
"15963","NM_000274.4"
"15964","NM_001171814.2"
"15965","NM_001322965.2"
"15966","NM_001322966.2"
"15967","NM_001322967.2"
"15968","NM_001322968.2"
"15969","NM_001322969.2"
"15970","NM_001322970.2"
"15971","NM_001322971.2"
"15972","NM_001322974.2"
"15973","NM_001318332.2"
"15974","XM_011540058.4"
"15975","XR_001747177.3"
"15976","XM_017016509.2"
"15977","XM_024448122.1"
"15978","NM_001167880.2"
"15979","NM_001318331.2"
"15980","NM_022126.4"
"15981","XM_005270026.4"
"15982","XM_017016512.2"
"15983","NM_014661.4"
"15984","NM_001416243.1"
"15985","NM_001304467.2"
"15986","NM_001304468.2"
"15987","NM_212554.4"
"15988","NM_032182.4"
"15989","XM_047424891.1"
"15990","XM_047424888.1"
"15991","XM_047424889.1"
"15992","XM_006717907.3"
"15993","XM_047425383.1"
"15994","XM_047425384.1"
"15995","XM_047425385.1"
"15996","XR_007061968.1"
"15997","NM_017580.3"
"15998","XM_047424680.1"
"15999","NM_001363508.2"
"16000","NM_022802.3"
"16001","XM_047424678.1"
"16002","XM_047424673.1"
"16003","XM_047424676.1"
"16004","XM_047424666.1"
"16005","XM_047424670.1"
"16006","XM_047424669.1"
"16007","NM_001290215.3"
"16008","NM_001321013.2"
"16009","NM_001321014.2"
"16010","XM_005269567.4"
"16011","XM_011539355.3"
"16012","XM_011539358.3"
"16013","XM_047424664.1"
"16014","XM_047424667.1"
"16015","XM_047424668.1"
"16016","NM_001321012.2"
"16017","XM_024447830.2"
"16018","XM_047424665.1"
"16019","XM_047424674.1"
"16020","NM_001290214.3"
"16021","NM_001329.4"
"16022","XM_047424672.1"
"16023","XM_047424675.1"
"16024","XM_047424677.1"
"16025","XM_047424679.1"
"16026","NM_001083914.3"
"16027","XM_047424671.1"
"16028","XM_047425039.1"
"16029","XM_047425040.1"
"16030","XM_047425036.1"
"16031","XM_047425037.1"
"16032","XM_047425035.1"
"16033","NM_001202438.2"
"16034","NM_015608.3"
"16035","NR_110857.2"
"16036","NR_110858.2"
"16037","NR_110859.2"
"16038","XM_011539622.2"
"16039","NR_136677.2"
"16040","XM_011540127.3"
"16041","XM_017016612.3"
"16042","NM_000375.3"
"16043","NM_001324036.2"
"16044","NM_001324037.2"
"16045","NM_001324038.2"
"16046","NR_136675.2"
"16047","NR_136676.2"
"16048","NR_136678.2"
"16049","XM_017016611.3"
"16050","XM_024448154.2"
"16051","XM_047425708.1"
"16052","XM_005270140.6"
"16053","XM_024448155.2"
"16054","XM_047425709.1"
"16055","XR_001747196.3"
"16056","XR_007061985.1"
"16057","XR_007061986.1"
"16058","XM_047425710.1"
"16059","NM_001324039.2"
"16060","XM_047425711.1"
"16061","NM_078468.3"
"16062","NM_078469.3"
"16063","NM_016567.4"
"16064","NM_018180.3"
"16065","XM_047425467.1"
"16066","XM_047425468.1"
"16067","XM_047425469.1"
"16068","XM_047425470.1"
"16069","NM_001350939.2"
"16070","NM_145235.5"
"16071","NM_001363549.2"
"16072","XM_024448210.1"
"16073","XM_017016706.2"
"16074","NM_001288973.2"
"16075","NM_003474.6"
"16076","NM_001288974.2"
"16077","NM_001288975.2"
"16078","NM_021641.5"
"16079","XM_047424703.1"
"16080","NM_001377561.1"
"16081","XM_047424701.1"
"16082","XR_007061946.1"
"16083","NM_001290223.2"
"16084","NM_001377543.1"
"16085","NM_001377544.1"
"16086","NM_001377546.1"
"16087","NM_001377547.1"
"16088","NM_001377548.1"
"16089","NM_001377550.1"
"16090","NM_001377553.1"
"16091","NM_001377554.1"
"16092","NM_001377556.1"
"16093","NM_001377558.1"
"16094","NM_001377560.1"
"16095","NM_001380.5"
"16096","XM_017015813.3"
"16097","XM_011539422.4"
"16098","XM_017015817.1"
"16099","XM_047424702.1"
"16100","XM_017015814.2"
"16101","XM_047424700.1"
"16102","XM_011539424.2"
"16103","XM_017016537.3"
"16104","XM_017016541.2"
"16105","XM_047425634.1"
"16106","XM_047425635.1"
"16107","XM_047425639.1"
"16108","XM_047425637.1"
"16109","NM_001039762.3"
"16110","XM_005252694.5"
"16111","XM_017016539.3"
"16112","XM_047425636.1"
"16113","XM_047425638.1"
"16114","XM_017016543.2"
"16115","XM_011539998.2"
"16116","XM_017016469.3"
"16117","NM_001316676.2"
"16118","NM_001323355.2"
"16119","NM_001323356.2"
"16120","NM_006504.6"
"16121","XM_011539994.3"
"16122","XM_011539995.2"
"16123","XM_011539996.2"
"16124","XM_017016467.2"
"16125","XM_047425578.1"
"16126","XM_047425577.1"
"16127","XM_047425576.1"
"16128","NM_001316677.2"
"16129","XM_005252691.3"
"16130","NM_001323354.2"
"16131","NM_001323357.2"
"16132","NM_130435.5"
"16133","XM_047425579.1"
"16134","XM_047425580.1"
"16135","XM_047425581.1"
"16136","XM_047425582.1"
"16137","XM_047425583.1"
"16138","XM_047425584.1"
"16139","XM_011539818.3"
"16140","NM_001145966.2"
"16141","NM_002417.5"
"16142","NM_002412.5"
"16143","XM_024448007.2"
"16144","XM_024448009.2"
"16145","NM_001355042.2"
"16146","NR_034125.2"
"16147","NR_149170.2"
"16148","XM_024448008.2"
"16149","NM_001321980.2"
"16150","NM_006541.5"
"16151","NM_001199868.2"
"16152","NM_001291310.2"
"16153","NM_018461.5"
"16154","NR_033191.3"
"16155","XM_006717914.4"
"16156","XM_047425478.1"
"16157","XM_047425475.1"
"16158","XM_047425471.1"
"16159","XM_047425472.1"
"16160","XM_047425473.1"
"16161","XM_047425474.1"
"16162","XM_047425476.1"
"16163","XM_047425477.1"
"16164","NM_004052.4"
"16165","NM_006426.3"
"16166","XM_047425113.1"
"16167","NR_134911.1"
"16168","XM_011539694.2"
"16169","XM_024447949.2"
"16170","XM_047425114.1"
"16171","XM_047425115.1"
"16172","XM_011539695.2"
"16173","XM_011539690.3"
"16174","XM_011539688.2"
"16175","XM_011539693.3"
"16176","NM_001318879.2"
"16177","NM_173575.4"
"16178","NM_001318878.2"
"16179","XM_047425112.1"
"16180","XM_024447947.2"
"16181","XM_017016101.2"
"16182","NM_001318881.2"
"16183","XM_017016100.2"
"16184","NM_001318882.2"
"16185","XM_011540208.2"
"16186","NM_001318880.2"
"16187","NM_001318883.2"
"16188","NM_001143758.2"
"16189","NM_001143759.2"
"16190","XM_017016691.3"
"16191","XM_017016692.3"
"16192","XM_017016693.3"
"16193","XM_047425790.1"
"16194","XM_047425791.1"
"16195","XM_047425792.1"
"16196","XM_047425794.1"
"16197","XM_047425793.1"
"16198","XM_017016690.3"
"16199","XM_047425789.1"
"16200","XM_006717984.4"
"16201","XM_011540209.3"
"16202","XM_024448208.2"
"16203","XM_047425787.1"
"16204","XM_047425788.1"
"16205","XR_001747213.3"
"16206","NM_001143757.2"
"16207","NM_030626.3"
"16208","XM_047425785.1"
"16209","XM_047425786.1"
"16210","NM_001309474.2"
"16211","XM_011540210.4"
"16212","XM_047424690.1"
"16213","NM_001098637.2"
"16214","NM_138499.4"
"16215","XM_011539387.3"
"16216","XM_047424691.1"
"16217","XM_047424692.1"
"16218","XM_017016205.2"
"16219","XR_007061962.1"
"16220","XR_007061963.1"
"16221","XR_001747104.2"
"16222","XR_945735.2"
"16223","NM_005539.5"
"16224","XM_017016204.2"
"16225","NM_001321042.2"
"16226","NM_001200049.3"
"16227","XM_047425386.1"
"16228","XM_047425387.1"
"16229","XM_047425388.1"
